rollout/episode_steps,reference_perturbed_action_std,total/steps,reference_action_std,train/param_noise_distance,rollout/episodes,train/loss_actor,reference_actor_Q_mean,rollout/Q_mean,rollout/actions_std,reference_Q_mean,rollout/return,reference_perturbed_action_mean,obs_rms_std,reference_actor_Q_std,rollout/return_history,reference_action_mean,param_noise_stddev,total/episodes,total/duration,obs_rms_mean,total/epochs,reference_Q_std,rollout/actions_mean,train/loss_critic,total/steps_per_second
117.78066037735849,0.7970081567764282,50000,0.7997617125511169,0.18908748030662537,424.0,-147.18186950683594,126.56040954589844,227.1651611328125,0.16235126554965973,126.06328582763672,205.53959932599128,-0.19581185281276703,2086942.125,74.60779571533203,205.53959932599128,-0.19456639885902405,0.010310046129879225,424.0,32627.229853391647,-3079.0517578125,50,74.58338165283203,-0.05915176868438721,340.9689636230469,1.5324623090796177
118.00462962962963,0.8018701672554016,51000,0.7997630834579468,0.19344858080148697,432.0,-148.18695068359375,126.05490112304688,227.16050720214844,0.16234953701496124,125.546875,191.58321682255502,-0.1932971179485321,2086116.625,74.55924224853516,191.58321682255502,-0.19472451508045197,0.010728675346037303,432.0,33282.34377861023,-3076.623779296875,51,74.53889465332031,-0.05926946923136711,343.9741516113281,1.5323440061566964
118.23006833712984,0.8066385388374329,52000,0.7997710108757019,0.19617198407649994,439.0,-146.8319549560547,125.50778198242188,227.35020446777344,0.16171903908252716,124.98881530761719,204.83313678792084,-0.18622873723506927,2085292.125,74.51719665527344,204.83313678792084,-0.19488072395324707,0.010310046129879225,439.0,33910.51698088646,-3074.198974609375,52,74.50113677978516,-0.05987557768821716,348.8851318359375,1.5334475740759013
118.53914988814317,0.7899060249328613,53000,0.7997789978981018,0.21053486317396164,447.0,-146.54676818847656,124.988037109375,227.6812286376953,0.16145005822181702,124.45549774169922,222.71207979543993,-0.16207283735275269,2084469.125,74.47865295410156,222.71207979543993,-0.19505123794078827,0.010728675346037303,447.0,34618.935841321945,-3071.778564453125,53,74.46658325195312,-0.06030716747045517,356.30596923828125,1.5309540490478624
118.8215859030837,0.7951000332832336,54000,0.7997882962226868,0.18525422364473343,454.0,-147.0916290283203,124.58724975585938,227.94053649902344,0.1615288406610489,124.04580688476562,196.61020134052097,-0.17040248215198517,2083646.75,74.41051483154297,196.61020134052097,-0.19515931606292725,0.010728675346037303,454.0,35226.49534320831,-3069.361083984375,54,74.40179443359375,-0.060535743832588196,342.9635314941406,1.5329370541657141
118.90259740259741,0.8020957112312317,55000,0.7997960448265076,0.18733971565961838,462.0,-146.5007781982422,124.11727142333984,228.1470947265625,0.16132409870624542,123.56338500976562,210.73482670688054,-0.18828172981739044,2082825.125,74.37255096435547,210.73482670688054,-0.19533468782901764,0.010728675346037303,462.0,35911.08193278313,-3066.94873046875,55,74.36714172363281,-0.060814231634140015,344.4238586425781,1.531560650357088
119.12340425531914,0.8081687688827515,56000,0.7997900247573853,0.22904089838266373,470.0,-146.4807586669922,123.76589965820312,227.9329071044922,0.1612287163734436,123.20255279541016,178.00643949224283,-0.1783270388841629,2082004.875,74.30912017822266,178.00643949224283,-0.19541652500629425,0.011388705069074755,470.0,36555.629204273224,-3064.539794921875,56,74.30693054199219,-0.06093835458159447,349.7288513183594,1.5319118072642501
119.35639412997904,0.8046093583106995,57000,0.7997996807098389,0.19913480430841446,477.0,-146.15147399902344,123.32731628417969,228.27674865722656,0.16084538400173187,122.7508544921875,210.19294081310903,-0.20609112083911896,2081185.375,74.26996612548828,210.19294081310903,-0.19558672606945038,0.010944321720492653,477.0,37196.688621520996,-3062.1337890625,57,74.27102661132812,-0.060779981315135956,348.4501647949219,1.5323944714536053
119.62809917355372,0.8058080673217773,58000,0.7998103499412537,0.2152368575334549,484.0,-146.41432189941406,122.974609375,228.39932250976562,0.16054749488830566,122.38571166992188,239.36776355288265,-0.1517680138349533,2080367.25,74.2043228149414,239.36776355288265,-0.19572129845619202,0.011164302587074557,484.0,37839.325439453125,-3059.731689453125,58,74.2088851928711,-0.06105388328433037,353.4269104003906,1.5327968806633738
119.69918699186992,0.7896063327789307,59000,0.7998141050338745,0.22481077164411545,492.0,-147.27415466308594,122.60140991210938,228.72772216796875,0.16048663854599,121.99885559082031,216.91744067784694,-0.1984468549489975,2079549.375,74.15553283691406,216.91744067784694,-0.1959061175584793,0.010728675346037303,492.0,38531.25415229797,-3057.334228515625,59,74.16333770751953,-0.060446470975875854,358.3282470703125,1.5312244903007208
